City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,acapulco de juarez,16.8634,-99.8901,21.9,73,0,2.06,MX,1704183433
277,tongging,2.8969,98.5262,23.97,87,82,1.52,ID,1704183453
278,togur,58.3631,82.8265,-4.36,97,100,1.34,RU,1704183233
279,namibe,-15.1961,12.1522,26.14,47,16,4.78,AO,1704183167
280,trosa,58.8962,17.5481,-4.77,67,100,7.16,SE,1704183454
281,sao gabriel da cachoeira,-0.1303,-67.0892,22.97,99,100,1.12,BR,1704183021
282,archangelos,36.2149,28.1149,16.84,75,100,1.33,GR,1704183454
283,ban tak,17.0432,99.0813,34.56,32,9,2.45,TH,1704183454
284,orlovskiy,46.8714,42.0592,4.6,81,100,5.96,RU,1704183454
285,acarau,-2.8856,-40.12,25.51,84,100,2.28,BR,1704183454
286,prince rupert,54.3161,-130.3201,6.05,86,100,7.72,CA,1704183436
287,nova sintra,14.8667,-24.7167,21.86,60,98,6.78,CV,1704183455
288,katabu,-4.9333,122.5167,31.31,63,85,0.49,ID,1704183455
289,chihuahua,28.5,-106.0,8.84,28,91,2.4,MX,1704183444
290,ust-nera,64.5667,143.2,-42.58,98,78,1.79,RU,1704183455
291,benjamin constant,-4.3831,-70.0311,24.07,99,100,0.16,BR,1704183456
292,ayorou,14.7308,0.9174,21.72,12,94,4.1,NE,1704183456
293,ouadda,8.0777,22.4007,29.89,13,63,2.99,CF,1704183456
294,rio tuba,8.5061,117.4317,29.03,75,100,5.64,PH,1704183456
295,ca mau,9.1769,105.15,31.91,53,84,0.73,VN,1704183456
296,revda,56.801,59.9303,-22.29,91,96,2.3,RU,1704183457
297,tonj,7.2737,28.6822,31.93,18,4,3.93,SS,1704183457
298,puerto baquerizo moreno,-0.9,-89.6,24.02,89,3,4.05,EC,1704183137
299,makar'yev,57.8797,43.8069,-23.69,96,40,1.84,RU,1704183457
300,mendoza,-32.8908,-68.8272,22.74,53,0,0.0,AR,1704183171
301,cheremukhovo,60.3484,59.9851,-25.02,94,98,5.36,RU,1704183458
302,newman,37.3138,-121.0208,6.75,93,8,0.89,US,1704183200
303,port blair,11.6667,92.75,30.02,66,20,4.63,IN,1704183458
304,nemuro,43.3236,145.575,1.6,75,100,7.89,JP,1704183458
305,kingston,17.997,-76.7936,24.53,88,20,1.03,JM,1704183235
306,cromer,52.9312,1.2989,10.04,93,100,5.81,GB,1704183459
307,kununurra,-15.7667,128.7333,33.99,55,93,5.66,AU,1704183459
308,goundam,16.4145,-3.6708,20.17,15,26,3.4,ML,1704183459
309,holualoa,19.6228,-155.9522,22.91,84,100,2.57,US,1704183195
310,nova vicosa,-17.8919,-39.3719,23.65,90,100,0.46,BR,1704183460
311,rawson,-43.3002,-65.1023,16.19,91,82,2.22,AR,1704183460
312,florence,43.7667,11.25,10.85,93,20,1.03,IT,1704183175
313,qoryooley,1.7878,44.53,32.19,39,97,7.37,SO,1704183460
314,urucui,-7.2294,-44.5561,23.83,94,100,2.18,BR,1704183460
315,teknaf,20.8624,92.3058,25.94,51,0,4.16,BD,1704183324
316,tucuma,-0.1833,-50.05,24.23,94,92,2.25,BR,1704183461
317,isangel,-19.55,169.2667,26.25,83,84,5.43,VU,1704183461
318,tanjungtiram,4.0613,98.3699,29.2,70,66,3.33,ID,1704183461
319,lamesa,32.7376,-101.951,4.45,56,100,3.12,US,1704183461
320,glens falls north,43.3351,-73.6825,-3.07,92,0,0.0,US,1704183461
321,mejit,10.2753,170.8646,27.18,78,61,10.55,MH,1704183203
322,xai-xai,-25.0519,33.6442,26.64,69,29,6.36,MZ,1704183156
323,nikolayevsk-on-amure,53.1406,140.73,-18.35,94,100,1.22,RU,1704183179
324,port douglas,-16.4833,145.4667,28.61,74,1,2.24,AU,1704183407
325,paraiso,9.8383,-83.8656,18.48,95,37,1.59,CR,1704183462
326,cill airne,52.05,-9.5167,8.43,97,100,2.52,IE,1704183462
327,kourou,5.1552,-52.6478,26.03,82,8,4.07,GF,1704183462
328,gurupi,-11.7292,-49.0686,22.39,89,96,1.74,BR,1704183462
329,yung shue wan,22.2333,114.1167,22.41,63,53,6.41,HK,1704183463
330,martos,37.7211,-3.9726,6.46,84,65,0.89,ES,1704183463
331,tezu,27.9167,96.1667,25.01,29,1,1.58,IN,1704183463
332,jiangyou,31.7667,104.7167,15.41,42,96,1.9,CN,1704183463
333,ambalangoda,6.2355,80.0538,24.96,84,100,1.96,LK,1704183463
334,al hufuf,25.3646,49.5653,20.19,52,0,1.54,SA,1704183408
335,mahebourg,-20.4081,57.7,29.16,84,75,5.14,MU,1704183463
336,egilsstadir,65.2653,-14.3948,4.95,81,75,2.06,IS,1704183464
337,young,-32.6833,-57.6333,16.31,85,6,3.26,UY,1704183464
338,takoradi,4.8845,-1.7554,28.1,74,64,2.36,GH,1704183306
339,horta,38.5333,-28.6333,15.8,83,40,6.17,PT,1704183464
340,sarkhej,22.9833,72.5,23.07,64,0,3.09,IN,1704183464
341,saipan,15.1355,145.701,27.39,89,40,4.12,MP,1704183464
342,mulayjah,27.271,48.4242,18.85,44,0,1.79,SA,1704183464
343,hafnarfjordur,64.0671,-21.9377,4.21,93,40,4.63,IS,1704183465
344,port saint john's,-31.6229,29.5448,22.7,74,99,5.67,ZA,1704183465
345,nogliki,51.8333,143.1667,-17.03,94,100,2.24,RU,1704183364
346,kili,5.6439,169.1211,28.06,82,47,9.86,MH,1704183465
347,murrells inlet,33.551,-79.0414,4.44,65,0,6.17,US,1704183231
348,bodaybo,57.8506,114.1933,-13.47,95,100,0.99,RU,1704183465
349,asenovgrad,42.0167,24.8667,5.71,93,100,2.06,BG,1704183465
350,san antonio de pale,-1.4014,5.6325,27.45,79,99,3.97,GQ,1704183466
351,lerwick,60.1545,-1.1494,5.0,94,100,16.8,GB,1704183166
352,vrangel',42.7297,133.0839,-1.75,60,97,5.11,RU,1704183466
353,mount pearl,47.5166,-52.7813,-5.58,82,75,5.66,CA,1704183183
354,pisco,-13.7,-76.2167,22.03,88,0,3.09,PE,1704183466
355,grande prairie,55.1667,-118.8027,-7.9,93,40,2.06,CA,1704183466
356,nevel'sk,46.6733,141.8633,-3.49,66,98,6.2,RU,1704183466
357,bloemfontein,-29.1211,26.214,23.71,60,20,6.69,ZA,1704183299
358,kone,-21.0595,164.8658,27.67,70,75,1.39,NC,1704183467
359,kuruman,-27.4524,23.4325,30.55,29,0,3.59,ZA,1704183467
360,scarborough,54.2797,-0.4044,8.7,90,100,4.02,GB,1704183467
361,san luis de la loma,17.2706,-100.8939,22.92,68,3,2.39,MX,1704183467
362,aykhal,66.0,111.5,-33.04,100,99,2.33,RU,1704183467
363,okhotsk,59.3833,143.3,-25.34,80,100,2.2,RU,1704183467
364,tralee,52.2704,-9.7026,8.84,96,100,3.13,IE,1704183468
365,tobol'sk,58.2,68.2667,-19.97,94,100,5.29,RU,1704183468
366,bamnet narong,15.4992,101.6897,32.66,30,8,2.38,TH,1704183468
367,obock,12.25,43.0833,24.15,48,27,7.16,DJ,1704183376
368,lompoc,34.6391,-120.4579,9.4,94,0,2.57,US,1704183468
369,deir ez-zor,35.3359,40.1408,14.31,46,100,2.08,SY,1704183440
370,santana,-0.0583,-51.1817,28.1,89,40,4.12,BR,1704183468
371,richards bay,-28.783,32.0377,24.97,64,75,3.33,ZA,1704183469
372,polovinnoye,54.7914,65.9864,-18.42,93,100,5.97,RU,1704183469
373,nema,57.5067,50.5011,-23.98,95,100,1.24,RU,1704183469
374,kharan,28.5833,65.4167,20.2,31,67,4.36,PK,1704183469
375,lindi,-10.0,39.7167,28.81,86,100,3.4,TZ,1704183469
376,brak,27.5496,14.2714,14.61,39,100,2.25,LY,1704183469
377,taroudant,30.4703,-8.877,15.04,24,0,3.64,MA,1704183469
378,arraial do cabo,-22.9661,-42.0278,21.98,88,100,1.03,BR,1704183469
379,lazaro cardenas,17.9583,-102.2,21.81,65,86,1.8,MX,1704183470
380,copiapo,-27.3667,-70.3333,13.83,73,0,0.59,CL,1704183470
381,berezovyy,51.6667,135.7,-20.5,99,51,1.23,RU,1704183160
382,fort bragg,35.139,-79.006,2.89,73,0,2.06,US,1704183470
383,alampur,15.8833,78.15,30.2,28,35,2.78,IN,1704183470
384,piton saint-leu,-21.2196,55.3151,24.06,89,75,3.09,RE,1704183470
385,lorengau,-2.0226,147.2712,28.93,74,35,2.27,PG,1704183470
386,broken hill,-31.95,141.4333,27.57,44,94,10.14,AU,1704183471
387,shakawe,-18.3667,21.85,30.46,43,8,1.99,BW,1704183471
388,nar'yan-mar,67.6713,53.087,-25.5,100,81,1.79,RU,1704183471
389,khandyga,62.6667,135.6,-30.95,95,97,1.03,RU,1704183471
390,labrador city,52.9463,-66.9114,-11.05,79,100,5.14,CA,1704183471
391,nueva gerona,21.8833,-82.8,19.27,69,7,5.99,CU,1704183471
392,mombasa,-4.0547,39.6636,33.23,62,75,3.09,KE,1704183472
393,palmer,42.1584,-72.3287,-3.91,77,0,3.09,US,1704183309
394,winslow,35.0242,-110.6974,-3.9,80,0,3.09,US,1704183334
395,merowe,18.4833,31.8167,22.58,24,0,6.38,SD,1704183472
396,chonchi,-42.6128,-73.8092,9.51,99,71,1.19,CL,1704183341
397,lindale,32.5157,-95.4094,2.97,81,0,1.54,US,1704183335
398,myanaung,18.2833,95.3167,30.48,33,6,3.07,MM,1704183472
399,fabriano,43.3406,12.9073,9.79,98,69,2.2,IT,1704183472
400,whakatane,-37.9585,176.9854,16.54,82,7,1.92,NZ,1704183473
401,huarmey,-10.0681,-78.1522,21.49,85,71,3.93,PE,1704183473
402,muynoq,43.7683,59.0214,4.61,62,6,2.43,UZ,1704183473
403,ketchikan,55.3422,-131.6461,5.19,93,100,3.09,US,1704183473
404,arkalyk,50.2486,66.9114,-9.12,93,100,9.94,KZ,1704183473
405,margate,51.3813,1.3862,11.61,88,100,2.68,GB,1704183473
406,nabire,-3.3667,135.4833,28.52,79,100,1.43,ID,1704183473
407,vernon,50.2581,-119.2691,3.34,93,98,3.09,CA,1704183278
408,atkarsk,51.8718,45.0078,-1.85,97,100,7.45,RU,1704183474
409,selfoss,63.9331,-20.9971,3.36,92,83,4.44,IS,1704183474
410,calama,-22.4667,-68.9333,8.27,53,0,7.2,CL,1704183474
411,magadan,59.5667,150.8,-26.25,84,26,2.4,RU,1704183474
412,saint-joseph,-21.3667,55.6167,25.21,88,100,1.59,RE,1704183474
413,san patricio,28.017,-97.5169,14.92,79,100,4.18,US,1704183474
414,talcahuano,-36.7167,-73.1167,12.82,100,0,3.09,CL,1704183474
415,tshikapa,-6.4167,20.8,25.63,86,77,0.77,CD,1704183475
416,saudarkrokur,65.7461,-19.6394,-0.71,93,100,1.63,IS,1704183180
417,dudinka,69.4058,86.1778,-30.77,98,33,2.24,RU,1704183475
418,semirom,31.4167,51.5667,5.16,54,4,1.79,IR,1704183475
419,peace river,56.2501,-117.286,-7.83,73,100,1.54,CA,1704183475
420,flekkefjord,58.2971,6.6607,-1.7,77,100,13.99,NO,1704183475
421,harstad,68.799,16.5293,-6.32,38,100,4.92,NO,1704183232
422,mazamari,-11.3258,-74.5308,21.07,99,100,0.6,PE,1704183476
423,dickinson,29.4608,-95.0513,10.01,76,0,2.57,US,1704183476
424,pran buri,12.3847,99.9098,30.01,49,64,4.04,TH,1704183476
425,mar del plata,-38.0023,-57.5575,18.26,91,7,0.45,AR,1704183314
426,parnamirim,-5.9156,-35.2628,23.94,94,100,2.06,BR,1704183433
427,sungailiat,-1.85,106.1333,28.59,77,100,3.64,ID,1704183476
428,grand forks,47.9417,-97.4337,-0.04,86,100,5.66,US,1704183476
429,spring creek,40.7266,-115.5859,-3.17,53,0,0.88,US,1704183476
430,ta`u,-14.2336,-169.5144,28.51,71,97,3.04,AS,1704183477
431,vilhena,-12.7406,-60.1458,20.43,94,97,1.24,BR,1704183206
432,nanping,26.645,118.1736,19.43,56,16,0.2,CN,1704183477
433,slavyanka,42.8633,131.3847,-2.48,74,23,2.73,RU,1704183477
434,jining,35.405,116.5814,8.29,52,1,1.68,CN,1704183207
435,pacific grove,36.6177,-121.9166,9.81,88,0,3.09,US,1704183477
436,lubang,13.8584,120.124,28.4,79,77,7.09,PH,1704183156
437,kutaisi,42.2496,42.6997,12.43,44,0,9.26,GE,1704183477
438,jinshi,29.6049,111.8701,8.47,69,100,2.05,CN,1704183478
439,buala,-8.145,159.5921,28.33,79,100,1.12,SB,1704183478
440,tura,25.5198,90.2201,24.17,36,0,2.03,IN,1704183478
441,cardigan,52.0847,-4.6591,10.96,96,100,10.03,GB,1704183261
442,salalah,17.0151,54.0924,28.05,54,0,4.63,OM,1704183181
443,vila velha,-20.3297,-40.2925,22.97,96,75,1.54,BR,1704183360
444,wajir,1.7471,40.0573,31.87,39,27,6.05,KE,1704183478
445,kapa'a,22.0752,-159.319,23.18,84,75,6.17,US,1704183478
446,urangan,-25.3,152.9,25.11,84,28,3.13,AU,1704183479
447,maumere,-8.6199,122.2111,30.71,69,58,1.15,ID,1704183479
448,nieuw amsterdam,5.8833,-55.0833,25.57,89,21,4.04,SR,1704183479
449,celestun,20.8667,-90.4,19.95,77,88,5.64,MX,1704183479
450,beloyarskiy,63.7119,66.6722,-30.0,100,15,1.34,RU,1704183479
451,iskushuban,10.2837,50.23,28.65,28,100,7.45,SO,1704183479
452,igarka,67.4667,86.5833,-29.23,100,87,2.63,RU,1704183008
453,fort st. john,56.2499,-120.8529,-9.06,92,100,4.63,CA,1704183416
454,khanty-mansiysk,61.0042,69.0019,-28.94,63,0,3.0,RU,1704183480
455,kaluga,54.5,35.5,-16.04,71,100,7.29,RU,1704183480
456,hanzhong,33.0728,107.0303,12.8,41,0,1.31,CN,1704183480
457,holly springs,35.6513,-78.8336,3.19,74,0,0.89,US,1704183480
458,quellon,-43.1167,-73.6167,10.93,96,78,1.69,CL,1704183480
459,totness,5.8833,-56.3167,25.17,85,13,4.41,SR,1704183182
460,dalaba,10.7,-12.25,16.63,28,80,1.1,GN,1704183480
461,manado,1.487,124.8455,26.43,94,40,1.54,ID,1704183481
462,hengchun,22.0042,120.7439,22.29,64,47,7.01,TW,1704183148
463,coxim,-18.5067,-54.76,23.0,92,96,0.89,BR,1704183481
464,bogande,12.9714,-0.1436,23.34,14,84,4.09,BF,1704183481
465,sakaiminato,35.55,133.2333,10.99,62,75,1.03,JP,1704183481
466,bogale,16.2833,95.4,31.91,27,0,2.87,MM,1704183481
467,itaituba,-4.2761,-55.9836,22.86,95,17,0.88,BR,1704183481
468,nizhniy kuranakh,58.8353,125.4869,-14.44,98,100,1.61,RU,1704183481
469,chikola,43.1906,43.9209,7.47,55,98,0.57,RU,1704183482
470,dzhangala,49.2167,50.3333,0.04,52,100,5.08,KZ,1704183482
471,belyy yar,53.6039,91.3903,-2.06,74,100,1.0,RU,1704183482
472,illizi,26.4833,8.4667,12.89,18,43,2.57,DZ,1704183482
473,al qusiyah,27.4402,30.8184,17.47,55,0,4.05,EG,1704183482
474,poronaysk,49.2167,143.1167,-13.09,91,100,0.96,RU,1704183429
475,damghan,36.1683,54.348,9.92,43,3,0.75,IR,1704183483
476,kimbe,-5.5502,150.1429,27.08,87,100,0.14,PG,1704183183
477,tommot,58.9564,126.2925,-14.83,98,100,1.01,RU,1704183483
478,new norfolk,-42.7826,147.0587,19.95,71,100,1.54,AU,1704183483
479,boa vista,2.8197,-60.6733,25.99,73,0,3.09,BR,1704183397
480,manakara,-22.1333,48.0167,24.07,94,100,4.76,MG,1704183483
481,nerchinsk,51.9833,116.5833,-16.24,91,22,2.6,RU,1704183483
482,sabratah,32.7933,12.4885,14.43,46,100,3.0,LY,1704183452
483,quinta do conde,38.5616,-9.045,17.38,69,96,5.21,PT,1704183484
484,rexburg,43.826,-111.7897,-7.54,79,0,0.0,US,1704183302
485,pionerskiy,54.9508,20.2275,-1.03,86,100,8.92,RU,1704183484
486,south hedland,-20.4089,118.5983,32.96,62,2,8.75,AU,1704183484
487,bonthe,7.5264,-12.505,24.56,88,23,2.38,SL,1704183484
488,gracemere,-23.4333,150.45,29.95,62,95,5.14,AU,1704183484
489,island harbour,50.724,-1.2758,12.48,94,100,5.81,GB,1704183484
490,raduzhnyy,62.0961,77.475,-25.19,95,100,5.09,RU,1704183485
491,floro,61.5996,5.0328,2.98,48,75,11.32,NO,1704183485
492,ivdel',60.6911,60.4206,-24.34,97,83,3.13,RU,1704183485
493,ryotsu-minato,38.0833,138.4333,7.7,72,83,4.03,JP,1704183485
494,thomaston,32.8882,-84.3266,1.16,70,0,2.06,US,1704183485
495,tai po,22.4506,114.1681,22.7,71,22,2.24,CN,1704183485
496,pacasmayo,-7.4006,-79.5714,21.39,85,84,3.55,PE,1704183485
497,saurimo,-9.6608,20.3916,19.28,98,100,1.95,AO,1704183485
498,tirumullaivasal,11.2333,79.8333,26.81,64,91,5.38,IN,1704183486
499,majene,-3.5403,118.9707,29.93,68,74,1.49,ID,1704183486
500,mokolo,10.7398,13.8019,24.94,17,100,3.29,CM,1704183486
501,port said,31.2565,32.2841,17.66,77,5,5.78,EG,1704183486
502,campbell river,50.0163,-125.2446,5.81,94,100,0.79,CA,1704183486
503,sitka,57.0531,-135.33,7.94,49,100,7.2,US,1704183486
504,usatove,46.533,30.6596,7.07,62,98,4.92,UA,1704183486
505,tenkodogo,11.78,-0.3697,24.35,16,41,4.59,BF,1704183487
506,coahuayana de hidalgo,18.7,-103.6583,22.08,73,100,1.65,MX,1704183487
507,chegutu,-18.1302,30.1407,25.99,55,3,4.28,ZW,1704183487
508,san andres,12.5847,-81.7006,28.01,74,20,4.63,CO,1704183487
509,shache,38.4167,77.2406,2.06,32,10,1.28,CN,1704183487
510,benguela,-12.5763,13.4055,27.8,64,52,3.52,AO,1704183487
511,sumbawa besar,-8.5,117.4333,32.04,60,55,3.53,ID,1704183487
512,linxia chengguanzhen,35.6003,103.2064,1.83,30,0,1.5,CN,1704183462
513,howard springs,-12.497,131.047,33.95,71,100,2.74,AU,1704183488
514,port moresby,-9.4431,147.1797,27.97,80,100,1.32,PG,1704183294
515,twardogora,51.3649,17.4688,4.09,84,100,3.05,PL,1704183488
516,el granada,37.5027,-122.4694,11.94,88,20,0.0,US,1704183488
517,mazatlan,23.2167,-106.4167,20.51,77,75,1.03,MX,1704183488
518,san clemente del tuyu,-36.3569,-56.7235,19.99,84,60,4.85,AR,1704183488
519,puerto boyaca,5.9758,-74.5885,22.57,99,99,0.31,CO,1704183489
520,fomeque,4.488,-73.8975,17.42,89,99,0.18,CO,1704183489
521,mezhdurechenskiy,59.6,65.9333,-21.86,94,100,4.37,RU,1704183039
522,khawr fakkan,25.3313,56.342,28.03,50,0,7.09,AE,1704183489
523,altay,47.8667,88.1167,-2.42,78,100,1.65,CN,1704183217
524,balikpapan,-1.2675,116.8289,26.55,89,40,1.03,ID,1704183223
525,beroroha,-21.6667,45.1667,30.58,57,100,4.09,MG,1704183490
526,novyy turtkul',41.55,61.0167,4.95,51,21,1.31,UZ,1704183224
527,portage la prairie,49.9728,-98.2926,-0.06,61,100,3.85,CA,1704183253
528,linares,-35.85,-71.6,13.02,75,0,0.82,CL,1704183206
529,riyadh,24.6877,46.7219,18.08,55,0,5.08,SA,1704183300
530,tailai,46.3833,123.4,-11.57,85,7,2.26,CN,1704183490
531,zaozersk,69.4005,32.4476,-16.19,81,100,8.74,RU,1704183162
532,flying fish cove,-10.4217,105.6791,27.82,83,75,5.14,CX,1704183323
533,mokhsogollokh,61.4681,128.9203,-30.99,100,99,1.21,RU,1704183490
534,cascais,38.6979,-9.4215,17.53,96,75,5.81,PT,1704183491
535,sternberk,49.7304,17.2989,5.15,88,100,2.61,CZ,1704183491
536,puerto cabezas,14.0351,-83.3888,23.74,92,87,3.83,NI,1704183491
537,smara,26.7384,-11.6719,15.27,30,0,1.47,EH,1704183491
538,colonia,50.9333,6.95,12.36,86,100,5.14,DE,1704183225
539,dajal,29.5577,70.3762,22.76,19,100,2.1,PK,1704183491
540,pedro carbo,-1.8333,-80.2333,24.1,87,100,1.7,EC,1704183378
541,port alfred,-33.5906,26.891,20.66,86,86,3.58,ZA,1704183491
542,axim,4.8699,-2.2405,28.06,73,99,2.14,GH,1704183492
543,kyrenia,35.3417,33.3167,17.75,60,29,0.68,CY,1704183492
544,brokopondo,4.75,-55.1667,23.41,88,25,3.4,SR,1704183492
545,maposeni,-10.5833,35.4,25.04,72,100,1.95,TZ,1704183492
546,ak'ordat,15.5486,37.8867,25.63,50,2,0.48,ER,1704183492
547,zeya,53.75,127.2667,-23.62,98,46,1.1,RU,1704183492
548,roswell,34.0232,-84.3616,0.48,82,0,3.09,US,1704183338
549,alo,7.4178,6.7371,28.08,60,100,1.05,NG,1704183201
550,tabou,4.423,-7.3528,27.44,78,84,1.97,CI,1704183493
551,bihac,44.8169,15.8708,6.73,92,100,1.87,BA,1704183493
552,aktau,43.65,51.2,5.32,64,13,7.34,KZ,1704183493
553,kijang,35.2442,129.2139,8.85,57,84,3.29,KR,1704183438
